,Inspection ID,DBA Name,AKA Name,License #,Facility Type,Risk,Address,City,State,Zip,Inspection Date,Inspection Type,Results,Violations,Latitude,Longitude,Location
10,2176403,HOTEL MONACO,FISK & CO,2578924.0,Restaurant,Risk 1 (High),225 N WABASH AVE ,CHICAGO,IL,60601.0,2018-05-29,License,Pass,"30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: BULK FOOD CONTAINERS ( WHITE POWDER ) NOT LABELED, INSTRUCTED TO LABEL AND MAINTAIN. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: LOWER LEVEL KITCHEN HAND SINK TOO CLOSE TO CLEAN UTENSILS RACK, INSTRUCTED TO INSTALL A BARRIER.
ICE BINS ACROSS FROM CUSTOMERS SEATING AREA MISSING A LID, INSTRUCTED TO INSTALL. | 42. APPROPRIATE METHOD OF HANDLING OF FOOD (ICE) HAIR RESTRAINTS AND CLEAN APPAREL WORN - Comments: ICE SCOOP NEXT TO LOWER LEVEL ICE MAKER STORED IN STANDING WATER, INSTRUCTED TO KEEP ALL UTENSILS IN A CLEAN DRY CONTAINER. | 31. CLEAN MULTI-USE UTENSILS AND SINGLE SERVICE ARTICLES PROPERLY STORED: NO REUSE OF SINGLE SERVICE ARTICLES - Comments: CLEAR SMALL PLASTIC TUBS NOT AIR DRIED PROPERLY  BEFORE STORING, INSTRUCTED TO AIR DRY UTENSILS AFTER WASHING.",41.8864243326,-87.6261682817,"(41.88642433256405, -87.62616828170881)"
11,2176399,FIRST MERIT PAVILION,NORTHERLY ISLAND,2600403.0,Special Event,Risk 2 (Medium),1300 S LYNN WHITE DR ,CHICAGO,IL,60605.0,2018-05-29,License Re-Inspection,Pass,"2. FACILITIES TO MAINTAIN PROPER TEMPERATURE - Comments: CORRECTED. COLD HOLDING UNITS ON AND MAINTAINING 41F. | 8. SANITIZING RINSE FOR EQUIPMENT AND UTENSILS:  CLEAN, PROPER TEMPERATURE, CONCENTRATION, EXPOSURE TIME - Comments: CORRECTED. 3 COMPARTMENT SINK IN FD2 TRAILER FOOD PREP AREA NOW MAINTAINING 111F. | 10. SEWAGE AND WASTE WATER DISPOSAL, NO BACK SIPHONAGE, CROSS  CONNECTION AND/OR BACK FLOW - Comments: CORRECTED. WASTE WATER HOSE NOW REPLACED. | 11. ADEQUATE NUMBER, CONVENIENT, ACCESSIBLE, DESIGNED, AND MAINTAINED - Comments: CORRECTED. EXPOSED HAND SINKS NOW IN THE WINE CARTS, TITO'S VODKA CART, GRAB & GO STATIONS, CASAMIGOS CART AND IN THE ADDITIONAL HAND SINK ADDED TO THE FD1 FOOD PREP AREA. | 16. FOOD PROTECTED DURING STORAGE, PREPARATION, DISPLAY, SERVICE AND TRANSPORTATION - Comments: CORRECTED. SNEEZE GUARDS NOW IN PLACE AT THE VIP BUFFET AREA. | 24. DISH WASHING FACILITIES: PROPERLY DESIGNED, CONSTRUCTED, MAINTAINED, INSTALLED, LOCATED AND OPERATED - Comments: CORRECTED. 3 COMPARTMENT SINK NOW MAINTAINED. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: CORRECTED. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: CORRECTED. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: CORRECTED. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: CORRECTED. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: CORRECTED. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: CORRECTED.",41.866310063,-87.6102701545,"(41.866310062969625, -87.6102701544974)"
12,2176392,THE FULL SLAB,THE FULL SLAB,2579171.0,,All,8340 S STONY ISLAND AVE ,CHICAGO,IL,60617.0,2018-05-29,License,Not Ready,,41.7429890903,-87.5859291455,"(41.742989090257375, -87.58592914554237)"
13,2176396,MCDONALD'S RESTAURANT,MC DONALDS,2600677.0,Restaurant,Risk 2 (Medium),5153 W CHICAGO AVE ,CHICAGO,IL,60651.0,2018-05-29,License,Pass,"33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments:  OBSERVED INTERIOR OF DEEP FAT FRYER CABINETS GREASY. INSTRUCTED MANAGEMENT TO CLEAN INTERIOR OF DEEP FAT FRYER CABINETS.
  INTERIOR OF COUNTER REFRIGERATOR WITH SPILLED MILK INSIDE REFRIGERATOR AND EXTERIOR OF SHAKE/ICE CREAM MACHINE WITH FOOD PARTICULATES ON EXTERIOR OF MACHINE.INSTRUCTED MANAGEMENT TO CLEAN REFRIGERATOR AND SHAKE/ICE CREAM MACHINE. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: OBSERVED FLOORS AT WALLBASE AROUND LEGS OF DRY STORAGE SHELVING AT THE REAR DIRTY.INSTRUCTED MANAGEMENT TO CLEAN THIS AREA. ",41.8948336616,-87.7553010647,"(41.894833661618115, -87.75530106465924)"
14,2176386,COCO'S PLACE AND PIZZA RESTAURANT,COCO'S PLACE AND PIZZA RESTAURANT,2600682.0,Restaurant,Risk 1 (High),3144 W MARQUETTE RD ,CHICAGO,IL,60629.0,2018-05-29,License,No Entry,,41.7717936034,-87.7023022768,"(41.77179360336643, -87.7023022767635)"
15,2176381,GORILLA SUSHI,GORILLA SUSHI,2600906.0,Restaurant,Risk 1 (High),3407 W LAWRENCE AVE ,CHICAGO,IL,60625.0,2018-05-29,License,Pass,"34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: FLOOR INSIDE THE FURNACE ROOM NOT IN GOOD REPAIR. MUST REPAIR MAKE THE FLOOR SMOOTH EASILY CLEANABLE. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: HOLES ON THE WALLS INSIDE THE FURNACE ROOM. MUST REPAIR/SEAL HOLES AND MAINTAIN. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: DEBRIS ON THE STAIR GOING TO THE BASEMENT AND ON THE FLOOR INSIDE THE BASEMENT. INSTRUCTED TO DETAIL CLEAN TO PREVENT RODENT/INSECTS HARBORAGE. ",41.9682887296,-87.7136772019,"(41.96828872955171, -87.71367720190815)"
16,2176379,SUBWAY,SUBWAY,1679112.0,Restaurant,Risk 1 (High),8711 S ASHLAND AVE ,CHICAGO,IL,60620.0,2018-05-29,Canvass,Fail,"9. WATER SOURCE: SAFE, HOT & COLD UNDER CITY PRESSURE - Comments: OBSERVED NO HOT RUNNING WATER AT EXPOSED SINKS, 3-COMPARTMENT SINK AND WASHBOWL(62F) DURING INSPECTION. INSTRUCTED MANAGER TO PROVIDE HOT RUNNING WATER UNDER CITY PRESSURE. CRITICAL VIOLATION 7-38-030 | 2. FACILITIES TO MAINTAIN PROPER TEMPERATURE - Comments: OBSERVED FRONT SANDWICH PREP COOLER NOT MAINTAINING PROPER TEMPERATURE 50.5F INSTRUCTED MANAGER TO REPAIR. COOLER MUST MAINTAIN 40F OR BELOW. PREP COOLER IS TAGGED HELD FOR INSPECTION AND MUST NOT BE USED UNTIL REINSPECTED BY CHICAGO DEPARTMENT OF HEALTH. CRITICAL VIOLATION 7-38-005A | 3. POTENTIALLY HAZARDOUS FOOD MEETS TEMPERATURE REQUIREMENT DURING STORAGE, PREPARATION DISPLAY AND SERVICE - Comments: OBSERVED THE FOLLOWING FOODS STORED AT IMPROPER TEMPERATURE IN FRONT PREP COOLER: SLICED TOMATOES 59.5F-60.2F, HAM 57.6F, TERIYAKI CHICKEN 57.7F, CHICKEN BREAST 56.4F-57.6F, ROAST BEEF 54.5F, TUNA 54.3F, COLD CUT COMBO 54.2F. INSTRUCTED MANAGER TO DISCARD  APPROXIMATELY 62LBS AND $130 OF PRODUCT.. ALL COLD FOOD MUST MAINTAIN 40F OR BELOW DURING STORAGE, PREPARATION, DISPLAY AND SERVICE. CRITICAL VIOLATION 7-38-005A | 12. HAND WASHING FACILITIES: WITH SOAP AND SANITARY HAND DRYING DEVICES, CONVENIENT AND ACCESSIBLE TO FOOD PREP AREA - Comments: OBSERVED NO SOAP AND TOILET NOT PROPERLY FLUSING IN STAFF WASHROOM. INSTRUCTED MANAGER TO REPAIR TOILET AND PROVIDE SOAP AT WASHBOWL FOR PROPER HAND WASHING. CRITICAL VIOLATION 7-38-030 | 19. OUTSIDE GARBAGE WASTE GREASE AND STORAGE AREA; CLEAN, RODENT PROOF, ALL CONTAINERS COVERED - Comments: OUTSIDE GARBAGE AREA NOT CLEAN AND MAINTAINED. OBSERVED TRASH AND DEBRIS ON GROUND, DUMPSTERS OVERFLOWING WITH TRASH AND LIDS NOT TIGHT-FITTING. INSTRUCTED MANAGER TO CLEAN AND MAINTAIN OUTSIDE GARBAGE AREA. SERIOUS VIOLATION 7-38-020 | 21. * CERTIFIED FOOD MANAGER ON SITE WHEN POTENTIALLY HAZARDOUS FOODS ARE  PREPARED AND SERVED - Comments: OBSERVED NO CHICAGO FOOD SANITATION MANAGER ON DUTY OR CERTIFICATE POSTED WHEN POTENTIALLY HAZARDOUS FOODS(CHICKEN 201.3F, SOUP, 188.1F)PREPARED AND SERVED. A CERTIFIED MANAGER MUST BE ON SITE AND CERTIFICATE POSTED AT ALL TIMES POTENTIALLY HAZARDOUS FOODS ARE PREPARED AND SERVED. SERIOUS VIOLATION 7-38-012A | 28. * INSPECTION REPORT SUMMARY DISPLAYED AND VISIBLE TO ALL CUSTOMERS - Comments: PREVIOUS INSPECTION REPORT SUMMARY FROM 6-19-17 NOT POSTED AND VISIBLE TO ALL CUSTOMERS. SERIOUS VIOLATION 7-42-010B | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: CLEAN INTERIOR AND EXTERIOR OF ALL COOLERS, FREEZERS, PREP TABLES, SHELVING UNITS. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: CLEAN FLOORS UNDER FRONT DISPLAY COOLER, ALONG WALLS AND IN ALL CORNERS IN PREP AND STORAGE AREAS. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: REPLACE ALL STAINED CEILING TILES AND MISSING CEILING VENT COVERS IN DINING AREA. SEAL ALL OPENINGS UNDER REAR EXPOSED SINK. | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: PROVIDE THERMOMETERS IN ALL COOLERS. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: STORE MOP HEAD UPRIGHT TO PREVENT INSECT BREEDING. | 42. APPROPRIATE METHOD OF HANDLING OF FOOD (ICE) HAIR RESTRAINTS AND CLEAN APPAREL WORN - Comments: ALL FOOD HANDLERS MUST WEAR PROPER HAIR RESTRAINTS. | 45. FOOD HANDLER REQUIREMENTS MET - Comments: PROVIDE FOOD HANDLER TRAINING FOR ALL EMPLOYEES.",41.7354087026,-87.6629096842,"(41.735408702583165, -87.66290968424336)"
17,2176370,ALSHAM MART,ALSHAM MART,2600494.0,Grocery Store,Risk 2 (Medium),4362 N ELSTON AVE ,CHICAGO,IL,60641.0,2018-05-25,License Re-Inspection,Pass,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: VIOLATION CORRECTED.THE FRONT ENTRANCE DOOR AND REAR EXIT DOOR ARE NOW PEST-PROOFED AT THIS TIME. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: CORRECTED. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: CORRECTED.",41.9600325671,-87.7286147518,"(41.96003256714537, -87.7286147518113)"
18,2176369,BEAUTIFUL CAKES,BEAUTIFUL  CAKES,1741697.0,Bakery,Risk 2 (Medium),5814 W HIGGINS AVE ,CHICAGO,IL,60630.0,2018-05-25,Canvass,No Entry,"34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: INSTRUCTED TO CLEAN FLOORS ALONG THE WALLS AND IN ALL CORNERS IN BASEMENT STORAGE AREA. | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: INSTRUCTED TO PROVIDE THERMOMETER VISIBLE INSIDE ALL COOLERS.",41.9721534203,-87.7739608512,"(41.97215342034876, -87.77396085124656)"
19,2176367,BZY GRILL INC,BZY GRILL INC,2595356.0,Restaurant,Risk 1 (High),130 E 79TH ST ,CHICAGO,IL,60619.0,2018-05-25,License,Not Ready,,41.7511405606,-87.6199442942,"(41.75114056062127, -87.6199442942335)"
20,2176371,NORI SUSHI & NOODLE SHOP,NORI SUSHI & NOODLE SHOP,1473514.0,Restaurant,Risk 1 (High),1235 W DEVON AVE ,CHICAGO,IL,60660.0,2018-05-25,Canvass,Fail,"16. FOOD PROTECTED DURING STORAGE, PREPARATION, DISPLAY, SERVICE AND TRANSPORTATION - Comments: Observed raw foods (fish, & beef) stored directly above ready-to-eat foods (avocado, mayo based sauce). Must store foods in order of final cooking temperature (lowest final temperature on top). All food should be properly protected from contamination during storage, preparation, display, service, and transportation. 

Serious Violation # 7-38-005(A) | 18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: Observed evidence of rodent activity on site during inspection. Aprox 30 mouse droppings located throughout dish washing room. Must remove droppings, clean, sanitize, and maintain. Facility advised to contact pest control provider for further service. 

Serious Violation # 7-38-020 | 30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: Observed containers of seasonings in front prep area & bottles of sauce not in original containers in rear prep refrigerator, without labeling. Must provide name and date on containers. 
 | 31. CLEAN MULTI-USE UTENSILS AND SINGLE SERVICE ARTICLES PROPERLY STORED: NO REUSE OF SINGLE SERVICE ARTICLES - Comments: Observed utensils being stored improperly at the rear server station. Must store  with handles facing up.  | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: Observed milk crates being used as shelving in dry storage area. Must remove and store all items 6' off floor with easily cleanable access underneath. 

 | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: Observed flooring in rear prep area was rough, and broken by the freezer. Must repair and provide a non-porous, smooth, easily cleanable surface. 

Observed floor in front prep area under the equipment was encrusted with a thick layer of food debris. 

Observed floor in rear prep area had accumulated debris along the wall bases and under equipment. 

Floor under three compartment sink in rear prep has a large accumulation of grease and food debris.  

 Must remove debris, clean, and maintain affected areas. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: Facility has broken and stained ceiling tiles in rear prep and dry storage areas. Must replace. 

Inside of fryer in front prep was encrusted with a thick layer of grease. Must remove grease, clean, and maintain. 

Walls in front prep and rear prep areas have accumulated food debris on them. 

Ice machine in dish washing area has debris on the inside of the ice holding compartment. 

Must remove debris, clean, and maintain areas. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Observed no visible back flow prevention device located on the mop sink in dry storage area. Must provide.

Designate sinks behind sushi counter for intended use. Sink with splash guards for hand washing only, west side sink for prep/rinsing/water source. | 43. FOOD (ICE) DISPENSING UTENSILS, WASH CLOTHS PROPERLY STORED - Comments: Wash cloths not in use are stored on counters. Must store wash cloths in buckets of sanitizer when not in use. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: Rear outside area has an accumulation of unused articles and debris. Must remove and maintain area.",41.9980634994,-87.661977732,"(41.99806349937625, -87.66197773196627)"
